AssetPath,GameObjectPath,TextValue,Class,Group,HasBinder,ExistingKey,SuggestedKey,ReuseOf,Notes
"Assets/Prefabs/Original/Mainmenu/Elements/ClubInfoElement.prefab","EmptySlotInfoText","This slot is empty.
Use the 'SWAP' button to choose a club.",CANDIDATE_DEAD,Inventory/Bag,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Elements/ClubInfoElement.prefab","LevelUpButton/LevelUpButtonText","LEVEL UP",CANDIDATE_DEAD,Inventory/Bag,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Elements/ClubInfoElement.prefab","InfoParametersButton/InfoParametersButtonText","INFO",CANDIDATE_DEAD,Inventory/Bag,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Elements/ClubInfoElement.prefab","RepairButton/RepairButtonText","REPAIR",CANDIDATE_DEAD,Inventory/Bag,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Elements/ClubInfoElement.prefab","DebugRepairButton/DebugRepairText","REP.",CANDIDATE_DEAD,Inventory/Bag,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Elements/ItemInfoElement.prefab","InfoLabelBG/ItemName","Repair Kit",CANDIDATE_DEAD,Inventory/Bag,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Elements/ItemInfoElement.prefab","InfoLabelBG/ItemCountInfo/ItemCount","3",CANDIDATE_DEAD,Inventory/Bag,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Elements/ItemInfoElement.prefab","UseButton/UseButtonText","USE",CANDIDATE_DEAD,Inventory/Bag,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Elements/ItemInfoElement.prefab","ItemInfoText","Grade-A class Repair Kits are coming with auality repair items and a leather bag.

First sold under the label 'Rob the Kit Series' back in 1876 in Lyon, by the famous Rossigneux Golfcare.",CANDIDATE_DEAD,Inventory/Bag,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Elements/SoundPanel.prefab","Label/LabelText","Sound Settings",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Elements/SoundPanel.prefab","Sound/HeaderLabel","Sound",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Elements/SoundPanel.prefab","Music/HeaderLabel","Music",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubsScreen/ClubElement/ClubRarityBG/ClubType","ClubType",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubsScreen/ClubElement/ClubRarityBG/RarityLevelInfo/ClubLevel","99",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubsScreen/ClubElement/InBagLabel/InBagText","In Bag",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubsScreen/ClubElement/SelectedLabel/SelectedText","Selected",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubsScreen/ClubInfoElement/StatElement/StatType","Total Distance",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubsScreen/ClubInfoElement/StatElement/Stat Value","Value",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubsScreen/ClubInfoElement/InfoLabelBG/ClubType","ClubType",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubsScreen/ClubInfoElement/InfoLabelBG/ClubName","ClubName",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubsScreen/ClubInfoElement/InfoLabelBG/RarityLevelInfo/ClubLevel","99",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubsScreen/ClubInfoElement/ClubInfoText","",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubsScreen/ClubInfoElement/EmptySlotInfoText","This slot is empty.
Use the 'SWAP' button to choose a club.",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubsScreen/ClubInfoElement/LevelUpButton/LevelUpButtonText","LEVEL UP",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubsScreen/ClubInfoElement/InfoParametersButton/InfoParametersButtonText","INFO",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubsScreen/ClubInfoElement/RepairButton/RepairButtonText","REPAIR",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubsScreen/ClubInfoElement/DebugRepairButton/DebugRepairText","REP.",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubsScreen/SortAndFilter/FilterLabelText","DRIVER",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubsScreen/SortAndFilter/MyBagsButton/MyBagsButtonText","MY BAGS",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubsScreen/CancelButton/CancelText","CANCEL",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubsScreen/SelectButton/SelectText","SELECT",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/BallElement/Header/BallName","BALL",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/BallElement/Header/BallCount","10",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/BallElement/SelectedLabel/SelectedText","Selected",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/StatElementPrefab/StatType","Power",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/StatElementPrefab/Stat Value","+3",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/BallInfoElement/InfoLabelBG/BallName","Bridgestone TOURSTAGE Extra Distance",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/BallInfoElement/InfoLabelBG/BallCountInfo/BallCount","3",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/BallInfoElement/BallStats/PowerStatElement (1)/StatType","Power",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/BallInfoElement/BallStats/PowerStatElement (1)/Stat Value","+3",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/BallInfoElement/BallStats/ReboundStatElement (2)/StatType","Rebound",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/BallInfoElement/BallStats/ReboundStatElement (2)/Stat Value","+2",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/BallInfoElement/BallStats/WindResistanceStatElement (3)/StatType","Wind 
Resistance",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/BallInfoElement/BallStats/WindResistanceStatElement (3)/Stat Value","0",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/BallInfoElement/BallStats/RollStatElement (4)/StatType","Roll",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/BallInfoElement/BallStats/RollStatElement (4)/Stat Value","+5",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/BallInfoElement/BallStats/SpinStatElement (5)/StatType","Spin",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/BallInfoElement/BallStats/SpinStatElement (5)/Stat Value","+4",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/BallInfoElement/InfoButton/InfoButtonText","INFO",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/BallInfoElement/ParametersButton/ParametersButtonText","STATS",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","BallsScreen/BallInfoElement/BallInfoText","Designed for Consistently Outstanding Tour Performance

Ideal for the better player seeking distance & feel",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ItemsScreen/ItemElement/Header/ItemName","REPAIR KIT",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ItemsScreen/ItemElement/Header/ItemCount","10",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ItemsScreen/ItemElement/SelectedLabel/SelectedText","Selected",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ItemsScreen/ItemInfoElement/InfoLabelBG/ItemName","Repair Kit",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ItemsScreen/ItemInfoElement/InfoLabelBG/ItemCountInfo/ItemCount","3",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ItemsScreen/ItemInfoElement/UseButton/UseButtonText","USE",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ItemsScreen/ItemInfoElement/ItemInfoText","Grade-A class Repair Kits are coming with auality repair items and a leather bag.

First sold under the label 'Rob the Kit Series' back in 1876 in Lyon, by the famous Rossigneux Golfcare.",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ItemsScreen/NoItemsInfoPanel/InfoLabelBG/ItemName","Info",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ItemsScreen/NoItemsInfoPanel/ItemInfoText","You have no items.
Earn more items by playing missions.",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ItemsScreen/CancelButton/CancelText","CANCEL",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ItemsScreen/SelectButton/SelectText","REPAIR",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/ClubElement/ClubRarityBG/ClubType","ClubType",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/ClubElement/ClubRarityBG/RarityLevelInfo/ClubLevel","99",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/ClubElement/InBagLabel/InBagText","In Bag",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/ClubElement/SelectedLabel/SelectedText","Selected",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/ClubInfoElement/StatElement/StatType","Total Distance",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/ClubInfoElement/StatElement/Stat Value","Value",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/ClubInfoElement/InfoLabelBG/ClubType","ClubType",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/ClubInfoElement/InfoLabelBG/ClubName","ClubName",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/ClubInfoElement/InfoLabelBG/RarityLevelInfo/ClubLevel","99",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/ClubInfoElement/ClubInfoText","",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/ClubInfoElement/EmptySlotInfoText","This slot is empty.
Use the 'SWAP' button to choose a club.",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/ClubInfoElement/LevelUpButton/LevelUpButtonText","LEVEL UP",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/ClubInfoElement/InfoParametersButton/InfoParametersButtonText","INFO",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/ClubInfoElement/RepairButton/RepairButtonText","REPAIR",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/ClubInfoElement/DebugRepairButton/DebugRepairText","REP.",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/BagButtons/Bag1Button/Bag1ButtonText","BAG 1",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/BagButtons/Bag1Button/Bag1DefaultText","DEFAULT",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/BagButtons/Bag2Button/Bag2ButtonText","BAG 2",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/BagButtons/Bag2Button/Bag2DefaultText","DEFAULT",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/SwapButton/SwapText","SWAP",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","SetupScreen/CloseButton/CloseText","CLOSE",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubLevelUpScreenVariant/LevelUpPanel/LevelUpCard/Header/NameText","NAME",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubLevelUpScreenVariant/LevelUpPanel/LevelUpCard/Header/RarityLevelInfo/ClubLevel","Lv 1",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubLevelUpScreenVariant/LevelUpPanel/LevelUpCard/LevelUpPanel/AvailableRP/AvailableRPLabel","Available:",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubLevelUpScreenVariant/LevelUpPanel/LevelUpCard/LevelUpPanel/AvailableRP/AvailableRPText","0",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubLevelUpScreenVariant/LevelUpPanel/LevelUpCard/LevelUpPanel/LevelInfo/CurrentLevelLabel","Lv",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubLevelUpScreenVariant/LevelUpPanel/LevelUpCard/LevelUpPanel/LevelInfo/CurrentLevelText","1",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubLevelUpScreenVariant/LevelUpPanel/LevelUpCard/LevelUpPanel/LevelInfo/NextLevelLabel","Lv",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubLevelUpScreenVariant/LevelUpPanel/LevelUpCard/LevelUpPanel/LevelInfo/NextLevelText","1",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubLevelUpScreenVariant/LevelUpPanel/LevelUpCard/LevelUpPanel/CostInfo/CostLabel","Cost:",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubLevelUpScreenVariant/LevelUpPanel/LevelUpCard/LevelUpPanel/CostInfo/CostText","0",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
"Assets/Prefabs/Original/Mainmenu/Screens/BagScreen.prefab","ClubLevelUpScreenVariant/LevelUpPanel/LevelUpCard/LevelUpPanel/RewardInfo/RewardLabel","Reward:",CANDIDATE_DEAD,Other,N,,,,"Original/ — may be superseded by Prefabs/UI/Account"
