# Clubs roster — 7 shipped rows preserved verbatim below; 792 generated rows appended
# by Tools/club-gen/generate_clubs.py (C2, 2026-08-19). Column info_ja appended (JA
# description; display wiring is a Claude Code task). Art refs use club_art_batches naming.
id,name,type,rarity,brand,basePower,baseAccuracy,baseLieResistance,baseLoft,maxDurability,baseDistance,ballSpeedMps,launchAngleDeg,spinRateRpm,expectedCarryYd,portraitSprite,portraitFull,controlSprite,startLevel,maxLevel,info,info_ja
club_swedge_golfin_uncommon,S.Wedge GOLFIN,S.Wedge,Uncommon,GOLFIN,20,35,49,46,70,95,39.3,26.5,9408,104,S_Menu_Wedge_GOLFIN,Wedge-Golfin,S_Controls_Wedge_GOLFIN,40,79,"The house step-up sand wedge by GOLFIN — confident, complete, tour-ready.",GOLFIN純正の上位モデルのサンドウェッジ。自信と完成度を兼ね備えたツアー仕様。
club_swedge_golfin_rare,S.Wedge GOLFIN,S.Wedge,Rare,GOLFIN,24,43,60,56,80,100,40.6,26.5,9604,110,S_Menu_Wedge_GOLFIN,Wedge-Golfin,S_Controls_Wedge_GOLFIN,80,119,"The house refined sand wedge by GOLFIN — confident, complete, tour-ready.",GOLFIN純正の洗練されたサンドウェッジ。自信と完成度を兼ね備えたツアー仕様。
club_swedge_golfin_mythic,S.Wedge GOLFIN,S.Wedge,Mythic,GOLFIN,28,50,70,66,90,106,41.8,26.5,9800,116,S_Menu_Wedge_GOLFIN,Wedge-Golfin,S_Controls_Wedge_GOLFIN,120,159,"The house elite sand wedge by GOLFIN — confident, complete, tour-ready.",GOLFIN純正のエリート級のサンドウェッジ。自信と完成度を兼ね備えたツアー仕様。
club_swedge_golfin_legendary,S.Wedge GOLFIN,S.Wedge,Legendary,GOLFIN,33,58,80,76,100,111,43.1,26.5,9996,122,S_Menu_Wedge_GOLFIN,Wedge-Golfin,S_Controls_Wedge_GOLFIN,160,199,"The house masterwork sand wedge by GOLFIN — confident, complete, tour-ready.",GOLFIN純正の傑作級のサンドウェッジ。自信と完成度を兼ね備えたツアー仕様。
club_swedge_golfin_supreme,S.Wedge GOLFIN,S.Wedge,Supreme,GOLFIN,37,66,91,86,120,116,44.3,26.5,10192,128,S_Menu_Wedge_GOLFIN,Wedge-Golfin,S_Controls_Wedge_GOLFIN,200,239,"The house flagship sand wedge by GOLFIN — confident, complete, tour-ready.",GOLFIN純正の最高峰のサンドウェッジ。自信と完成度を兼ね備えたツアー仕様。
club_putter_golfin_common,Putter GOLFIN,Putter,Common,GOLFIN,18,46,18,3,60,30,5.0,5.0,0,30,S_Menu_Putter_GOLFIN,Putter-Golfin,S_Controls_Putter_GOLFIN,10,39,"The house entry-level putter by GOLFIN — confident, complete, tour-ready.",GOLFIN純正の入門用パター。自信と完成度を兼ね備えたツアー仕様。
club_putter_golfin_uncommon,Putter GOLFIN,Putter,Uncommon,GOLFIN,24,59,22,4,70,30,5.0,5.0,0,30,S_Menu_Putter_GOLFIN,Putter-Golfin,S_Controls_Putter_GOLFIN,40,79,"The house step-up putter by GOLFIN — confident, complete, tour-ready.",GOLFIN純正の上位モデルのパター。自信と完成度を兼ね備えたツアー仕様。
club_putter_golfin_rare,Putter GOLFIN,Putter,Rare,GOLFIN,29,71,27,4,80,30,5.0,5.0,0,30,S_Menu_Putter_GOLFIN,Putter-Golfin,S_Controls_Putter_GOLFIN,80,119,"The house refined putter by GOLFIN — confident, complete, tour-ready.",GOLFIN純正の洗練されたパター。自信と完成度を兼ね備えたツアー仕様。
club_putter_golfin_mythic,Putter GOLFIN,Putter,Mythic,GOLFIN,34,84,32,5,90,30,5.0,5.0,0,30,S_Menu_Putter_GOLFIN,Putter-Golfin,S_Controls_Putter_GOLFIN,120,159,"The house elite putter by GOLFIN — confident, complete, tour-ready.",GOLFIN純正のエリート級のパター。自信と完成度を兼ね備えたツアー仕様。
club_putter_golfin_legendary,Putter GOLFIN,Putter,Legendary,GOLFIN,39,97,37,6,100,30,5.0,5.0,0,30,S_Menu_Putter_GOLFIN,Putter-Golfin,S_Controls_Putter_GOLFIN,160,199,"The house masterwork putter by GOLFIN — confident, complete, tour-ready.",GOLFIN純正の傑作級のパター。自信と完成度を兼ね備えたツアー仕様。
club_putter_golfin_supreme,Putter GOLFIN,Putter,Supreme,GOLFIN,44,109,42,6,120,30,5.0,5.0,0,30,S_Menu_Putter_GOLFIN,Putter-Golfin,S_Controls_Putter_GOLFIN,200,239,"The house flagship putter by GOLFIN — confident, complete, tour-ready.",GOLFIN純正の最高峰のパター。自信と完成度を兼ね備えたツアー仕様。
club_driver_klyro_common,Driver KLYRO,Driver,Common,KLYRO,42,25,6,7,60,223,68.7,10.9,2525,245,S_Menu_Driver_KLYRO,Driver-Klyro,S_Controls_Driver_KLYRO,10,39,KLYRO's entry-level driver — precision engineering that turns aim into certainty.,KLYROの入門用ドライバー。狙いを確信に変える精密設計。
club_driver_klyro_uncommon,Driver KLYRO,Driver,Uncommon,KLYRO,54,31,8,9,70,234,71.2,10.9,2579,257,S_Menu_Driver_KLYRO,Driver-Klyro,S_Controls_Driver_KLYRO,40,79,KLYRO's step-up driver — precision engineering that turns aim into certainty.,KLYROの上位モデルのドライバー。狙いを確信に変える精密設計。
club_driver_klyro_rare,Driver KLYRO,Driver,Rare,KLYRO,65,38,9,11,80,246,74.0,10.9,2632,270,S_Menu_Driver_KLYRO,Driver-Klyro,S_Controls_Driver_KLYRO,80,119,KLYRO's refined driver — precision engineering that turns aim into certainty.,KLYROの洗練されたドライバー。狙いを確信に変える精密設計。
club_driver_klyro_mythic,Driver KLYRO,Driver,Mythic,KLYRO,76,45,11,13,90,256,76.3,10.9,2686,281,S_Menu_Driver_KLYRO,Driver-Klyro,S_Controls_Driver_KLYRO,120,159,KLYRO's elite driver — precision engineering that turns aim into certainty.,KLYROのエリート級のドライバー。狙いを確信に変える精密設計。
club_driver_klyro_legendary,Driver KLYRO,Driver,Legendary,KLYRO,88,52,13,15,100,266,78.5,10.9,2740,292,S_Menu_Driver_KLYRO,Driver-Klyro,S_Controls_Driver_KLYRO,160,199,KLYRO's masterwork driver — precision engineering that turns aim into certainty.,KLYROの傑作級のドライバー。狙いを確信に変える精密設計。
club_driver_klyro_supreme,Driver KLYRO,Driver,Supreme,KLYRO,99,58,14,17,120,277,81.1,10.9,2793,304,S_Menu_Driver_KLYRO,Driver-Klyro,S_Controls_Driver_KLYRO,200,239,KLYRO's flagship driver — precision engineering that turns aim into certainty.,KLYROの最高峰のドライバー。狙いを確信に変える精密設計。
club_wood_klyro_common,Wood KLYRO,Wood,Common,KLYRO,37,28,7,9,60,198,65.4,9.2,3436,218,S_Menu_Wood_KLYRO,Wood-Klyro,S_Controls_Wood_KLYRO,10,39,KLYRO's entry-level fairway wood — precision engineering that turns aim into certainty.,KLYROの入門用ウッド。狙いを確信に変える精密設計。
club_wood_klyro_uncommon,Wood KLYRO,Wood,Uncommon,KLYRO,47,36,9,11,70,207,67.3,9.2,3509,227,S_Menu_Wood_KLYRO,Wood-Klyro,S_Controls_Wood_KLYRO,40,79,KLYRO's step-up fairway wood — precision engineering that turns aim into certainty.,KLYROの上位モデルのウッド。狙いを確信に変える精密設計。
club_wood_klyro_rare,Wood KLYRO,Wood,Rare,KLYRO,57,43,11,14,80,217,69.6,9.2,3582,238,S_Menu_Wood_KLYRO,Wood-Klyro,S_Controls_Wood_KLYRO,80,119,KLYRO's refined fairway wood — precision engineering that turns aim into certainty.,KLYROの洗練されたウッド。狙いを確信に変える精密設計。
club_wood_klyro_mythic,Wood KLYRO,Wood,Mythic,KLYRO,68,51,13,16,90,226,71.6,9.2,3655,248,S_Menu_Wood_KLYRO,Wood-Klyro,S_Controls_Wood_KLYRO,120,159,KLYRO's elite fairway wood — precision engineering that turns aim into certainty.,KLYROのエリート級のウッド。狙いを確信に変える精密設計。
club_wood_klyro_legendary,Wood KLYRO,Wood,Legendary,KLYRO,78,58,15,18,100,235,73.7,9.2,3728,258,S_Menu_Wood_KLYRO,Wood-Klyro,S_Controls_Wood_KLYRO,160,199,KLYRO's masterwork fairway wood — precision engineering that turns aim into certainty.,KLYROの傑作級のウッド。狙いを確信に変える精密設計。
club_wood_klyro_supreme,Wood KLYRO,Wood,Supreme,KLYRO,88,66,17,21,120,244,75.8,9.2,3801,268,S_Menu_Wood_KLYRO,Wood-Klyro,S_Controls_Wood_KLYRO,200,239,KLYRO's flagship fairway wood — precision engineering that turns aim into certainty.,KLYROの最高峰のウッド。狙いを確信に変える精密設計。
club_iron_klyro_common,Iron 9 KLYRO,Iron,Common,KLYRO,32,36,12,15,60,138,48.3,16.3,6671,152,S_Menu_Iron_KLYRO,Iron-Klyro,S_Controls_Iron_KLYRO,10,39,KLYRO's entry-level 9-iron — precision engineering that turns aim into certainty.,KLYROの入門用アイアン。狙いを確信に変える精密設計。
club_iron_klyro_rare,Iron 9 KLYRO,Iron,Rare,KLYRO,50,55,19,23,80,154,51.9,16.3,6955,169,S_Menu_Iron_KLYRO,Iron-Klyro,S_Controls_Iron_KLYRO,80,119,KLYRO's refined 9-iron — precision engineering that turns aim into certainty.,KLYROの洗練されたアイアン。狙いを確信に変える精密設計。
club_iron_klyro_mythic,Iron 9 KLYRO,Iron,Mythic,KLYRO,58,65,22,27,90,160,53.3,16.3,7097,176,S_Menu_Iron_KLYRO,Iron-Klyro,S_Controls_Iron_KLYRO,120,159,KLYRO's elite 9-iron — precision engineering that turns aim into certainty.,KLYROのエリート級のアイアン。狙いを確信に変える精密設計。
club_iron_klyro_legendary,Iron 9 KLYRO,Iron,Legendary,KLYRO,67,75,25,31,100,167,55.0,16.3,7239,184,S_Menu_Iron_KLYRO,Iron-Klyro,S_Controls_Iron_KLYRO,160,199,KLYRO's masterwork 9-iron — precision engineering that turns aim into certainty.,KLYROの傑作級のアイアン。狙いを確信に変える精密設計。
club_iron_klyro_supreme,Iron 9 KLYRO,Iron,Supreme,KLYRO,76,84,29,35,120,175,56.7,16.3,7381,192,S_Menu_Iron_KLYRO,Iron-Klyro,S_Controls_Iron_KLYRO,200,239,KLYRO's flagship 9-iron — precision engineering that turns aim into certainty.,KLYROの最高峰のアイアン。狙いを確信に変える精密設計。
club_pwedge_klyro_common,P.Wedge KLYRO,P.Wedge,Common,KLYRO,22,39,26,26,60,112,43.3,22.0,8272,123,S_Menu_Wedge_KLYRO,Wedge-Klyro,S_Controls_Wedge_KLYRO,10,39,KLYRO's entry-level pitching wedge — precision engineering that turns aim into certainty.,KLYROの入門用ピッチングウェッジ。狙いを確信に変える精密設計。
club_pwedge_klyro_uncommon,P.Wedge KLYRO,P.Wedge,Uncommon,KLYRO,28,50,34,34,70,118,44.7,22.0,8448,130,S_Menu_Wedge_KLYRO,Wedge-Klyro,S_Controls_Wedge_KLYRO,40,79,KLYRO's step-up pitching wedge — precision engineering that turns aim into certainty.,KLYROの上位モデルのピッチングウェッジ。狙いを確信に変える精密設計。
club_pwedge_klyro_rare,P.Wedge KLYRO,P.Wedge,Rare,KLYRO,34,60,41,41,80,125,46.2,22.0,8624,137,S_Menu_Wedge_KLYRO,Wedge-Klyro,S_Controls_Wedge_KLYRO,80,119,KLYRO's refined pitching wedge — precision engineering that turns aim into certainty.,KLYROの洗練されたピッチングウェッジ。狙いを確信に変える精密設計。
club_pwedge_klyro_mythic,P.Wedge KLYRO,P.Wedge,Mythic,KLYRO,40,71,48,48,90,130,47.5,22.0,8800,143,S_Menu_Wedge_KLYRO,Wedge-Klyro,S_Controls_Wedge_KLYRO,120,159,KLYRO's elite pitching wedge — precision engineering that turns aim into certainty.,KLYROのエリート級のピッチングウェッジ。狙いを確信に変える精密設計。
club_pwedge_klyro_legendary,P.Wedge KLYRO,P.Wedge,Legendary,KLYRO,47,81,55,55,100,136,48.7,22.0,8976,149,S_Menu_Wedge_KLYRO,Wedge-Klyro,S_Controls_Wedge_KLYRO,160,199,KLYRO's masterwork pitching wedge — precision engineering that turns aim into certainty.,KLYROの傑作級のピッチングウェッジ。狙いを確信に変える精密設計。
club_pwedge_klyro_supreme,P.Wedge KLYRO,P.Wedge,Supreme,KLYRO,53,92,62,62,120,141,50.0,22.0,9152,155,S_Menu_Wedge_KLYRO,Wedge-Klyro,S_Controls_Wedge_KLYRO,200,239,KLYRO's flagship pitching wedge — precision engineering that turns aim into certainty.,KLYROの最高峰のピッチングウェッジ。狙いを確信に変える精密設計。
club_awedge_klyro_common,A.Wedge KLYRO,A.Wedge,Common,KLYRO,16,36,33,32,60,100,40.6,24.0,8742,110,S_Menu_Wedge_KLYRO,Wedge-Klyro,S_Controls_Wedge_KLYRO,10,39,KLYRO's entry-level approach wedge — precision engineering that turns aim into certainty.,KLYROの入門用アプローチウェッジ。狙いを確信に変える精密設計。
club_awedge_klyro_uncommon,A.Wedge KLYRO,A.Wedge,Uncommon,KLYRO,21,45,42,41,70,106,41.8,24.0,8928,116,S_Menu_Wedge_KLYRO,Wedge-Klyro,S_Controls_Wedge_KLYRO,40,79,KLYRO's step-up approach wedge — precision engineering that turns aim into certainty.,KLYROの上位モデルのアプローチウェッジ。狙いを確信に変える精密設計。
club_awedge_klyro_rare,A.Wedge KLYRO,A.Wedge,Rare,KLYRO,25,55,51,49,80,111,43.1,24.0,9114,122,S_Menu_Wedge_KLYRO,Wedge-Klyro,S_Controls_Wedge_KLYRO,80,119,KLYRO's refined approach wedge — precision engineering that turns aim into certainty.,KLYROの洗練されたアプローチウェッジ。狙いを確信に変える精密設計。
club_awedge_klyro_mythic,A.Wedge KLYRO,A.Wedge,Mythic,KLYRO,30,65,60,58,90,116,44.1,24.0,9300,127,S_Menu_Wedge_KLYRO,Wedge-Klyro,S_Controls_Wedge_KLYRO,120,159,KLYRO's elite approach wedge — precision engineering that turns aim into certainty.,KLYROのエリート級のアプローチウェッジ。狙いを確信に変える精密設計。
club_awedge_klyro_legendary,A.Wedge KLYRO,A.Wedge,Legendary,KLYRO,34,75,69,67,100,121,45.4,24.0,9486,133,S_Menu_Wedge_KLYRO,Wedge-Klyro,S_Controls_Wedge_KLYRO,160,199,KLYRO's masterwork approach wedge — precision engineering that turns aim into certainty.,KLYROの傑作級のアプローチウェッジ。狙いを確信に変える精密設計。
club_awedge_klyro_supreme,A.Wedge KLYRO,A.Wedge,Supreme,KLYRO,39,84,78,75,120,126,46.6,24.0,9672,139,S_Menu_Wedge_KLYRO,Wedge-Klyro,S_Controls_Wedge_KLYRO,200,239,KLYRO's flagship approach wedge — precision engineering that turns aim into certainty.,KLYROの最高峰のアプローチウェッジ。狙いを確信に変える精密設計。
club_swedge_klyro_common,S.Wedge KLYRO,S.Wedge,Common,KLYRO,13,31,38,36,60,87,37.6,26.5,9212,96,S_Menu_Wedge_KLYRO,Wedge-Klyro,S_Controls_Wedge_KLYRO,10,39,KLYRO's entry-level sand wedge — precision engineering that turns aim into certainty.,KLYROの入門用サンドウェッジ。狙いを確信に変える精密設計。
club_swedge_klyro_uncommon,S.Wedge KLYRO,S.Wedge,Uncommon,KLYRO,17,40,49,46,70,93,38.9,26.5,9408,102,S_Menu_Wedge_KLYRO,Wedge-Klyro,S_Controls_Wedge_KLYRO,40,79,KLYRO's step-up sand wedge — precision engineering that turns aim into certainty.,KLYROの上位モデルのサンドウェッジ。狙いを確信に変える精密設計。
club_swedge_klyro_rare,S.Wedge KLYRO,S.Wedge,Rare,KLYRO,21,48,60,56,80,98,40.2,26.5,9604,108,S_Menu_Wedge_KLYRO,Wedge-Klyro,S_Controls_Wedge_KLYRO,80,119,KLYRO's refined sand wedge — precision engineering that turns aim into certainty.,KLYROの洗練されたサンドウェッジ。狙いを確信に変える精密設計。
club_swedge_klyro_mythic,S.Wedge KLYRO,S.Wedge,Mythic,KLYRO,24,57,70,66,90,104,41.4,26.5,9800,114,S_Menu_Wedge_KLYRO,Wedge-Klyro,S_Controls_Wedge_KLYRO,120,159,KLYRO's elite sand wedge — precision engineering that turns aim into certainty.,KLYROのエリート級のサンドウェッジ。狙いを確信に変える精密設計。
club_swedge_klyro_legendary,S.Wedge KLYRO,S.Wedge,Legendary,KLYRO,28,65,80,76,100,109,42.7,26.5,9996,120,S_Menu_Wedge_KLYRO,Wedge-Klyro,S_Controls_Wedge_KLYRO,160,199,KLYRO's masterwork sand wedge — precision engineering that turns aim into certainty.,KLYROの傑作級のサンドウェッジ。狙いを確信に変える精密設計。
club_swedge_klyro_supreme,S.Wedge KLYRO,S.Wedge,Supreme,KLYRO,32,74,91,86,120,114,43.7,26.5,10192,125,S_Menu_Wedge_KLYRO,Wedge-Klyro,S_Controls_Wedge_KLYRO,200,239,KLYRO's flagship sand wedge — precision engineering that turns aim into certainty.,KLYROの最高峰のサンドウェッジ。狙いを確信に変える精密設計。
club_putter_klyro_common,Putter KLYRO,Putter,Common,KLYRO,16,52,18,3,60,30,5.0,5.0,0,30,S_Menu_Putter_KLYRO,Putter-Klyro,S_Controls_Putter_KLYRO,10,39,KLYRO's entry-level putter — precision engineering that turns aim into certainty.,KLYROの入門用パター。狙いを確信に変える精密設計。
club_putter_klyro_uncommon,Putter KLYRO,Putter,Uncommon,KLYRO,20,66,22,4,70,30,5.0,5.0,0,30,S_Menu_Putter_KLYRO,Putter-Klyro,S_Controls_Putter_KLYRO,40,79,KLYRO's step-up putter — precision engineering that turns aim into certainty.,KLYROの上位モデルのパター。狙いを確信に変える精密設計。
club_putter_klyro_rare,Putter KLYRO,Putter,Rare,KLYRO,24,80,27,4,80,30,5.0,5.0,0,30,S_Menu_Putter_KLYRO,Putter-Klyro,S_Controls_Putter_KLYRO,80,119,KLYRO's refined putter — precision engineering that turns aim into certainty.,KLYROの洗練されたパター。狙いを確信に変える精密設計。
club_putter_klyro_mythic,Putter KLYRO,Putter,Mythic,KLYRO,29,94,32,5,90,30,5.0,5.0,0,30,S_Menu_Putter_KLYRO,Putter-Klyro,S_Controls_Putter_KLYRO,120,159,KLYRO's elite putter — precision engineering that turns aim into certainty.,KLYROのエリート級のパター。狙いを確信に変える精密設計。
club_putter_klyro_legendary,Putter KLYRO,Putter,Legendary,KLYRO,33,109,37,6,100,30,5.0,5.0,0,30,S_Menu_Putter_KLYRO,Putter-Klyro,S_Controls_Putter_KLYRO,160,199,KLYRO's masterwork putter — precision engineering that turns aim into certainty.,KLYROの傑作級のパター。狙いを確信に変える精密設計。
club_putter_klyro_supreme,Putter KLYRO,Putter,Supreme,KLYRO,37,120,42,6,120,30,5.0,5.0,0,30,S_Menu_Putter_KLYRO,Putter-Klyro,S_Controls_Putter_KLYRO,200,239,KLYRO's flagship putter — precision engineering that turns aim into certainty.,KLYROの最高峰のパター。狙いを確信に変える精密設計。
club_driver_mireo_common,Driver MireO,Driver,Common,MireO,42,23,6,8,60,223,68.7,10.9,2525,245,S_Menu_Driver_MIREO,Driver-Mireo,S_Controls_Driver_MIREO,10,39,"Refined by MireO, this entry-level driver spins the ball with artisan control.",MireOが磨き上げた入門用ドライバー。職人技のスピンコントロール。
club_driver_mireo_uncommon,Driver MireO,Driver,Uncommon,MireO,54,29,8,11,70,234,71.2,10.9,2579,257,S_Menu_Driver_MIREO,Driver-Mireo,S_Controls_Driver_MIREO,40,79,"Refined by MireO, this step-up driver spins the ball with artisan control.",MireOが磨き上げた上位モデルのドライバー。職人技のスピンコントロール。
club_driver_mireo_rare,Driver MireO,Driver,Rare,MireO,65,36,9,13,80,246,74.0,10.9,2632,270,S_Menu_Driver_MIREO,Driver-Mireo,S_Controls_Driver_MIREO,80,119,"Refined by MireO, this refined driver spins the ball with artisan control.",MireOが磨き上げた洗練されたドライバー。職人技のスピンコントロール。
club_driver_mireo_mythic,Driver MireO,Driver,Mythic,MireO,76,42,11,15,90,256,76.3,10.9,2686,281,S_Menu_Driver_MIREO,Driver-Mireo,S_Controls_Driver_MIREO,120,159,"Refined by MireO, this elite driver spins the ball with artisan control.",MireOが磨き上げたエリート級のドライバー。職人技のスピンコントロール。
club_driver_mireo_legendary,Driver MireO,Driver,Legendary,MireO,88,48,13,18,100,266,78.5,10.9,2740,292,S_Menu_Driver_MIREO,Driver-Mireo,S_Controls_Driver_MIREO,160,199,"Refined by MireO, this masterwork driver spins the ball with artisan control.",MireOが磨き上げた傑作級のドライバー。職人技のスピンコントロール。
club_driver_mireo_supreme,Driver MireO,Driver,Supreme,MireO,99,54,14,20,120,277,81.1,10.9,2793,304,S_Menu_Driver_MIREO,Driver-Mireo,S_Controls_Driver_MIREO,200,239,"Refined by MireO, this flagship driver spins the ball with artisan control.",MireOが磨き上げた最高峰のドライバー。職人技のスピンコントロール。
club_wood_mireo_common,Wood MireO,Wood,Common,MireO,37,26,7,10,60,198,65.4,9.2,3436,218,S_Menu_Wood_MIREO,Wood-Mireo,S_Controls_Wood_MIREO,10,39,"Refined by MireO, this entry-level fairway wood spins the ball with artisan control.",MireOが磨き上げた入門用ウッド。職人技のスピンコントロール。
